"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_2TLZ7ndp9EUEfhz",7,7,7,7,95,"sam","diagnostic","NA","good",31,1,7,5,7,1.28558774565399
"R_3MrgJZzoQtdw59b",7,7,7,6,93,"sam","diagnostic","NA","good",38,1,7,2,6.75,1.18919354679168
"R_234c6aRKI4IgaYd",6,6,6,7,92,"sam","diagnostic","NA","good",37,1,7,5,6.25,1.04671889917455
"R_4VlPQUznducJwI1",7,7,6,6,93,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.12634184800103
"R_1j8GM5kwZkLQSYu",6,6,7,7,92,"sam","diagnostic","NA","good",33,1,7,5,6.5,1.1095705979652
"R_2TyDV9rsUFArouC",6,7,6,7,89,"sam","diagnostic","NA","good",40,2,2,1,6.5,1.05925684785771
"R_21v4YP0lKwQFEdz",6,6,6,7,92,"sam","diagnostic","NA","good",35,1,7,2,6.25,1.04671889917455
"R_RxeW5eNJTmKDwMV",6,7,7,7,91,"sam","diagnostic","NA","good",33,2,1,1,6.75,1.15565104672002
"R_2eR91szUSzxJwJd",6,7,6,7,84,"sam","diagnostic","NA","good",42,2,1,1,6.5,0.975400597678561
"R_6o5hYQ40jyOw87f",5,6,5,6,73,"sam","diagnostic","NA","good",35,1,1,1,5.5,0.539510052121843
"R_C2qzXLunoRkZjB7",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.556281302157673
"R_2RPxc2nRt0MrUk7",6,7,6,6,85,"sam","diagnostic","NA","good",37,2,2,1,6.25,0.929320148923744
"R_1cRCgKYQcwqyZgp",7,6,6,6,84,"sam","diagnostic","NA","good",39,2,1,1,6.25,0.912548898887914
"R_1nN3OkwfbRt6diO",6,7,6,6,86,"sam","diagnostic","NA","good",33,2,2,1,6.25,0.946091398959574
"R_3PFyMD2WKiFdb3e",5,6,5,6,78,"sam","diagnostic","NA","good",35,1,1,1,5.5,0.623366302300993
"R_3kaBagFTegiXGsg",6,7,6,7,80,"sam","diagnostic","NA","good",35,1,1,1,6.5,0.908315597535241
"R_1Qnh8m6KEvN7G5Q",5,6,5,6,75,"sam","diagnostic","NA","good",35,1,1,4,5.5,0.573052552193503
"R_2WTin98vOwg8FQD",5,6,6,7,79,"sam","diagnostic","NA","good",35,1,1,1,6,0.765840949918117
"R_2xKwyxkLjWvyhan",6,7,7,6,82,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.941858097606901
"R_WwFNDsKJnk87hSx",7,6,6,6,87,"sam","diagnostic","NA","good",36,1,1,1,6.25,0.962862648995404
"R_3fv3HAWhI31a8eG",6,7,6,7,95,"sam","diagnostic","NA","good",36,1,1,1,6.5,1.15988434807269
"R_1IZuLZilAjwveXd",6,6,7,6,83,"sam","diagnostic","NA","good",36,1,1,1,6.25,0.895777648852084
"R_3HY2nHJdDUH5ghC",6,6,5,7,81,"sam","diagnostic","NA","good",36,1,1,1,6,0.799383449989777
"R_1H74FqrGVUNwWsa",6,7,6,6,85,"sam","diagnostic","NA","good",35,1,1,1,6.25,0.929320148923744
"R_RlBkNXnwrBEfbBT",6,6,6,7,87,"sam","diagnostic","NA","good",36,1,1,1,6.25,0.962862648995404
"R_1Nk0xlDc9XlrcmK",7,6,5,6,84,"sam","diagnostic","NA","good",38,2,7,5,6,0.849697200097267
"R_etCVaNe2pUcNDa1",6,5,6,6,81,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.73653175119913
"R_1ISZoUat7VRIme4",6,6,6,6,96,"sam","diagnostic","NA","good",35,1,7,2,6,1.05095220052723
"R_6fIR56U7QrQqniV",7,6,5,6,82,"sam","diagnostic","NA","good",36,1,1,1,6,0.816154700025607
"R_TwlZ83cwwSxAIvv",6,7,6,7,80,"sam","diagnostic","NA","good",35,1,1,1,6.5,0.908315597535241
"R_WDVtunGNDtOkTap",6,7,6,7,92,"sam","diagnostic","NA","good",37,1,7,2,6.5,1.1095705979652
"R_1pujCbGEbyTF6xi",7,6,5,6,84,"sam","diagnostic","NA","good",37,2,7,5,6,0.849697200097267
"R_1kYwp0w26DcYkzP",6,6,7,6,81,"sam","diagnostic","NA","good",36,1,1,1,6.25,0.862235148780424
"R_RlytItBDeHJHDIB",6,7,7,7,79,"sam","diagnostic","NA","good",35,2,2,1,6.75,0.954396046290058
"R_1g0b7GzJJN6UmtO",6,6,5,5,85,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.740765052551802
"R_26fMwDb4keudKpw",6,6,7,6,80,"sam","diagnostic","NA","good",35,1,1,1,6.25,0.845463898744594
"R_26anbsGBiduLg2z",6,7,6,7,91,"sam","diagnostic","NA","good",27,1,7,2,6.5,1.09279934792937
"R_1jUG3RVIyt65fvY",6,5,6,6,89,"sam","diagnostic","NA","good",28,1,7,2,5.75,0.870701751485769
"R_301qQciDC7CFwn2",7,7,7,7,93,"sam","diagnostic","NA","good",25,1,7,2,7,1.25204524558233
"R_3oYKHqHRWsYZMdD",6,7,7,6,91,"sam","diagnostic","NA","good",29,1,7,5,6.5,1.09279934792937
"R_28MsyOE5kyvjZ8X",6,7,6,6,90,"sam","diagnostic","NA","good",28,2,7,2,6.25,1.01317639910289
"R_3HFeJtt6Ee71eVP",6,7,6,7,94,"sam","diagnostic","NA","good",31,2,7,2,6.5,1.14311309803686
"R_1FfzKjPBjC2vv3b",6,7,7,6,87,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.02571434778605
"R_3GBWvl9PRioV4Iy",6,7,7,7,92,"sam","diagnostic","NA","good",28,2,1,3,6.75,1.17242229675585
"R_3oI0oILQ74FUO20",3,3,2,3,58,"sam","diagnostic","NA","good",36,1,1,1,2.75,-0.403427385112726
"R_24GhrQvW2F2rDMl",6,6,5,7,86,"sam","diagnostic","NA","good",36,1,1,1,6,0.883239700168927
"R_2tx6UsHMP0iJedI",4,3,2,3,52,"sam","diagnostic","NA","good",36,1,2,1,3,-0.441203186537059
"R_2BtyD0Owumkm7AU",6,7,6,6,94,"sam","diagnostic","NA","good",38,1,7,2,6.25,1.08026139924621
"R_3gNs86oOdzKsO9Q",4,3,4,3,55,"sam","diagnostic","NA","good",36,1,1,1,3.5,-0.265186038848274
"R_1OPSPqwA0VbhImn",7,7,7,6,92,"sam","diagnostic","NA","good",39,1,7,2,6.75,1.17242229675585
"R_5vwNd3TICDEtft7",6,6,5,7,84,"sam","diagnostic","NA","good",35,1,1,1,6,0.849697200097267
"R_1eLhuMMOMH6hiIC",7,6,6,7,86,"sam","diagnostic","NA","good",36,1,1,1,6.5,1.00894309775022
"R_2xPqCeavHPVAvf7",6,6,7,6,76,"sam","diagnostic","NA","good",31,1,2,3,6.25,0.778378898601274
"R_1ren6XLF2ddMztX",5,6,5,6,77,"sam","diagnostic","NA","good",25,2,2,4,5.5,0.606595052265162
"R_RPjIEzjlfP6v8xr",6,7,7,6,95,"sam","diagnostic","NA","good",39,1,7,2,6.5,1.15988434807269
"R_O9Jkj3DSRnvOsSZ",6,6,7,7,80,"sam","diagnostic","NA","good",34,1,1,1,6.5,0.908315597535241
"R_1gdsKtOUWFg9U8X",6,7,7,7,95,"sam","diagnostic","NA","good",41,1,7,2,6.75,1.22273604686334
"R_2YrgGEUznGm1jRk",5,6,5,6,78,"sam","diagnostic","NA","good",34,1,1,4,5.5,0.623366302300993
"R_2bUVNBHTGa425Es",6,7,6,6,79,"sam","diagnostic","NA","good",42,1,1,1,6.25,0.828692648708764
"R_1LdSpEV45lR7Eos",6,7,6,7,87,"sam","diagnostic","NA","good",36,1,1,1,6.5,1.02571434778605
"R_2aDCYPGzaxuT49X",6,6,6,7,78,"sam","diagnostic","NA","good",45,1,1,1,6.25,0.811921398672934
"R_blNFbWBgyGMbqpz",5,6,5,6,75,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.573052552193503
"R_C8Eq4kbKOE5MVq1",5,6,5,6,75,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.573052552193503
"R_2QiIAAqO975feel",6,5,6,7,83,"sam","diagnostic","NA","good",25,2,2,1,6,0.832925950061437
"R_0HFiopXNhsZAi9r",6,7,6,6,82,"sam","diagnostic","NA","good",36,1,2,3,6.25,0.879006398816254
"R_248d2EbQYWSTwUm",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.556281302157673
"R_3CHMrR0eCaaD9zm",7,6,6,7,81,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.925086847571071
"R_2zU4Lj0C0dvXFXw",4,3,2,3,56,"sam","diagnostic","NA","good",36,1,1,1,3,-0.374118186393739
"R_wNa5nnMnN1YU0g1",6,6,5,7,80,"sam","diagnostic","NA","good",31,1,7,2,6,0.782612199953947
"R_1rBJTknezdmaeFv",5,6,5,6,76,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.589823802229333
"R_3JwHQXolusHjBOc",4,7,6,7,79,"sam","diagnostic","NA","good",36,1,1,1,6,0.765840949918117
"R_3R3hixHY49WrXnK",6,7,6,7,82,"sam","diagnostic","NA","good",35,1,1,1,6.5,0.941858097606901
"R_w16Ccd5ljJ3AVEZ",6,7,6,6,86,"sam","diagnostic","NA","good",36,2,1,4,6.25,0.946091398959574
"R_2xPjaofGaYam7r0",5,6,5,6,82,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.690451302444312
"R_vJpwdZj2C2GuKR3",5,6,5,6,81,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.673680052408482
"R_2eXYLr5esJ3zyPI",5,6,5,6,80,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.656908802372652
"R_3HH6fBx0a5PAcgq",7,6,7,6,81,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.925086847571071
"R_1FgODbIl1oCHYnz",5,6,5,6,76,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.589823802229333
"R_24wVgAdLedXYNJE",6,7,6,7,81,"sam","diagnostic","NA","good",33,1,3,1,6.5,0.925086847571071
"R_3m51ngsqZz0Pcd9",6,6,7,7,84,"sam","diagnostic","NA","good",46,1,3,4,6.5,0.975400597678561
"R_2QRjtjAQW1dZtkj",5,6,5,6,78,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.623366302300993
"R_PRIGea6KK5csK09",7,7,6,6,96,"sam","diagnostic","NA","good",35,1,7,2,6.5,1.17665559810852
"R_1doBGz1Y8R0gtN9",6,7,7,6,88,"sam","diagnostic","NA","good",34,2,3,4,6.5,1.04248559782188
"R_DvmE9pGelQdwS8F",7,6,7,7,94,"sam","diagnostic","NA","good",35,1,7,2,6.75,1.20596479682751
"R_11d4UB28Gl4PcCu",6,7,6,7,87,"sam","diagnostic","NA","good",36,1,1,1,6.5,1.02571434778605
"R_qPKsia2TUpc1bpL",7,6,6,6,88,"sam","diagnostic","NA","good",36,1,1,1,6.25,0.979633899031234
"R_2aDi8vtP5YtE3zU",6,6,7,6,81,"sam","diagnostic","NA","good",27,1,2,1,6.25,0.862235148780424
"R_2s0fdx9wHDyZqIA",6,7,6,7,83,"sam","diagnostic","NA","good",28,2,3,4,6.5,0.958629347642731
"R_33pgdMFADJdS2Gi",7,6,7,6,82,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.941858097606901
"R_9MgAuz9cIroFJ3X",6,7,6,7,87,"sam","diagnostic","NA","good",36,1,1,1,6.5,1.02571434778605
"R_2Ed6RrdKztcANHb",3,3,2,3,54,"sam","diagnostic","NA","good",36,1,1,1,2.75,-0.470512385256046
"R_3JCcPEik2LQ5VkX",6,7,6,7,82,"sam","diagnostic","NA","good",38,2,2,4,6.5,0.941858097606901
"R_12ygXETp9Teb3oN",5,6,5,6,75,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.573052552193503
"R_11XVdnmibRsU7Am",6,6,7,7,83,"sam","diagnostic","NA","good",37,1,3,4,6.5,0.958629347642731
"R_33BfO6grGpTrX0p",7,6,7,6,81,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.925086847571071
"R_3prwwN1EXpIMnQt",6,7,7,6,94,"sam","diagnostic","NA","good",33,1,7,2,6.5,1.14311309803686
"R_5oQNbsCJoleXlGp",6,7,6,7,96,"sam","diagnostic","NA","good",32,2,7,5,6.5,1.17665559810852
"R_123xuKI81QohK3y",6,6,6,7,79,"sam","diagnostic","NA","good",27,1,2,3,6.25,0.828692648708764
"R_SJ2IwdveDE0vASl",5,6,5,6,81,"sam","diagnostic","NA","good",36,1,2,4,5.5,0.673680052408482
"R_qPZQqYvjT8iEmgF",5,6,5,6,76,"sam","diagnostic","NA","good",36,1,1,3,5.5,0.589823802229333
"R_20P2Gk6zhPMSgcO",6,5,6,6,77,"sam","diagnostic","NA","good",36,1,2,3,5.75,0.66944675105581
"R_3ilr0CkG1npdDHp",5,7,6,6,91,"sam","diagnostic","NA","good",36,1,7,5,6,0.967095950348076
"R_2zAZH2D3drOjUg7",6,7,6,5,94,"sam","diagnostic","NA","good",38,1,7,2,6,1.01740970045557
"R_1lcVxi7IDHT4ACy",7,7,7,7,98,"sam","diagnostic","NA","good",36,1,3,3,7,1.33590149576148
"R_AiBrqVVgw1OGDhn",6,5,6,7,81,"sam","diagnostic","NA","good",35,1,1,1,6,0.799383449989777
"R_3EYlKL61RP4jdzy",6,7,7,6,83,"sam","diagnostic","NA","good",35,1,1,1,6.5,0.958629347642731
"R_1rjP0ieIgyfckRV",7,6,7,7,95,"sam","diagnostic","NA","good",36,1,7,2,6.75,1.22273604686334
"R_1cZbYFddsMGUxNL",6,7,6,6,86,"sam","diagnostic","NA","good",35,1,1,1,6.25,0.946091398959574
"R_24Ofs4uW78zah19",6,6,7,6,79,"sam","diagnostic","NA","good",36,1,1,1,6.25,0.828692648708764
"R_3qNH5FDckrXKVHK",5,6,5,6,78,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.623366302300993
"R_TcIhUsfIzBV1AOJ",6,7,7,7,92,"sam","diagnostic","NA","good",32,1,7,5,6.75,1.17242229675585
"R_2vkzMz3dALPY0xb",5,7,6,6,95,"sam","diagnostic","NA","good",31,1,7,2,6,1.0341809504914
"R_V50SkzdzZKBbJbH",5,6,5,6,80,"sam","diagnostic","NA","good",36,1,2,3,5.5,0.656908802372652
"R_2B9wFTqIFLWTXzP",5,6,5,6,80,"sam","diagnostic","NA","good",36,1,1,4,5.5,0.656908802372652
"R_3ikYaOIg53Y63Lr",5,6,5,6,78,"sam","diagnostic","NA","good",36,1,1,4,5.5,0.623366302300993
"R_1nSMFjeg6bTinDQ",6,5,6,5,80,"sam","diagnostic","NA","good",35,1,1,1,5.5,0.656908802372652
"R_33xapWbGjvBjUa5",6,5,6,6,74,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.61913300094832
"R_2YlzDiSFnmNRa76",6,6,6,5,81,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.73653175119913
"R_RJQHyvBszaePyBX",6,5,6,7,82,"sam","diagnostic","NA","good",35,1,1,1,6,0.816154700025607
"R_12LpwwT1DdQVyKB",7,6,6,7,96,"sam","diagnostic","NA","good",37,1,7,2,6.5,1.17665559810852
"R_elBsyXGRMnnFA8V",5,6,5,6,79,"sam","diagnostic","NA","good",36,1,2,1,5.5,0.640137552336822
"R_r6W1y6arAS40ppf",7,6,6,7,94,"sam","diagnostic","NA","good",34,1,7,5,6.5,1.14311309803686
"R_O8t1CLVZ07GQMcV",7,6,7,6,88,"sam","diagnostic","NA","good",31,1,7,2,6.5,1.04248559782188
"R_1q8lZTy2fiprLhh",6,7,7,6,93,"sam","diagnostic","NA","good",35,1,7,2,6.5,1.12634184800103
"R_2zMzuM3SDBYrDUg",3,3,2,3,51,"sam","diagnostic","NA","good",NA,NA,1,1,2.75,-0.520826135363536
"R_UL5EQ0D2LAkgZr3",6,7,7,6,86,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.00894309775022
"R_3Gy5ZJQiTqRP2CX",5,6,5,6,79,"sam","diagnostic","NA","good",36,1,1,3,5.5,0.640137552336822
"R_sOqSGu2tYYGVY2Z",6,5,6,6,86,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.820388001378279
"R_RrvwB6rzU6IctwJ",5,6,5,6,79,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.640137552336822
"R_0PXLTxCI6iFoFnX",7,7,6,6,95,"sam","diagnostic","NA","good",38,1,7,2,6.5,1.15988434807269
"R_3JlyJ0PBIlk2LBT",6,7,7,6,92,"sam","diagnostic","NA","good",31,1,7,2,6.5,1.1095705979652
"R_3kM8L5Yh8M7rg1x",5,6,5,6,81,"sam","diagnostic","NA","good",36,1,1,4,5.5,0.673680052408482
"R_33khdsxg0zTABAw",5,6,5,6,81,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.673680052408482
"R_OdsEPaWlaMnmaeR",7,6,6,7,81,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.925086847571071
"R_3MRlSuFfOEcFgri",5,6,5,6,80,"sam","diagnostic","NA","good",36,1,1,4,5.5,0.656908802372652
"R_2abfA4gy2EE8nDg",7,6,6,7,85,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.992171847714391
"R_1IuXmmLYYVg4juB",5,6,5,6,76,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.589823802229333
"R_1hShwARm2QVGOHs",5,6,5,6,79,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.640137552336822
"R_2xLDmdvh9KyzbNO",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.556281302157673
"R_Wus6Y6NMDqvPJwR",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.556281302157673
"R_2tmsj54erRKLB7a",7,6,6,7,82,"sam","diagnostic","NA","good",35,1,1,1,6.5,0.941858097606901
"R_z7IsZGdPvN0geUp",6,7,6,7,85,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.992171847714391
"R_3hFosq03unKnqMS",7,6,7,6,85,"sam","diagnostic","NA","good",35,1,1,1,6.5,0.992171847714391
"R_3Hph2TqexTnvSie",5,6,5,6,80,"sam","diagnostic","NA","good",36,1,1,3,5.5,0.656908802372652
"R_3dK7QcJbRx35gI6",5,6,5,6,75,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.573052552193503
"R_3lLG47E3cJ6HmHK",5,6,5,6,80,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.656908802372652
"R_3NQc223YEQDvxxZ",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.556281302157673
"R_PzI0814wR4NAWRj",5,6,5,6,73,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.539510052121843
"R_1mq4oRnYky1qpuo",5,6,5,6,78,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.623366302300993
"R_SC4BllLldnVV4jL",5,6,5,6,81,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.673680052408482
"R_1gBJwjgeUBffbIA",5,6,5,6,75,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.573052552193503
"R_1OHxOqFiBxsGNsn",7,6,7,7,83,"sam","diagnostic","NA","good",35,1,1,1,6.75,1.02148104643338
"R_2R49gMILmdbJrXU",6,7,6,7,80,"sam","diagnostic","NA","good",36,1,1,1,6.5,0.908315597535241
"R_rf1ZPuF6qc9gvNn",5,6,5,7,84,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.786845501306619
"R_20YcYDHsli6cANE",5,6,5,6,80,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.656908802372652
"R_2dYFVHJFAvNA1tC",7,6,6,7,83,"sam","diagnostic","NA","good",35,1,1,1,6.5,0.958629347642731
"R_3J1UNt74hcjHVEo",5,6,5,6,79,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.640137552336822
"R_1mUh22XAxo4FNjh",5,6,5,6,76,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.589823802229333
"R_2s5pH4tgjyLOYlj",5,6,5,6,76,"sam","diagnostic","NA","good",35,2,1,1,5.5,0.589823802229333
"R_3FRm8IpBZNUtPl9",5,6,5,6,75,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.573052552193503
"R_1CvEgZOZbXwIgK5",5,6,5,6,75,"sam","diagnostic","NA","good",35,2,1,1,5.5,0.573052552193503
"R_3knNExft1mtpFiY",5,6,5,6,75,"sam","diagnostic","NA","good",36,1,2,1,5.5,0.573052552193503
"R_d5SC7wdAKZ181IB",5,6,5,6,72,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.522738802086013
"R_1lmFLMORYikiHfD",5,6,5,6,72,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.522738802086013
"R_3e8E1MWiK0ZYipP",5,6,5,6,72,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.522738802086013
"R_29tzTba4TIAfNcJ",5,6,5,6,81,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.673680052408482
"R_2QVsCU9MWPnaBu2",5,6,5,6,75,"sam","diagnostic","NA","good",37,1,1,1,5.5,0.573052552193503
"R_3FIMMq27DOSAtE9",5,6,5,6,75,"sam","diagnostic","NA","good",35,1,1,1,5.5,0.573052552193503
"R_2cC8I2QuTo9m72A",7,6,6,6,83,"sam","diagnostic","NA","good",35,1,1,1,6.25,0.895777648852084
"R_2BnstnUIlm6L5k0",6,5,7,6,79,"sam","diagnostic","NA","good",35,1,1,1,6,0.765840949918117
"R_UoxGD6fNgV60tSV",6,5,6,7,84,"sam","diagnostic","NA","good",35,1,1,1,6,0.849697200097267
"R_1gNKsRPtGEOgW71",7,6,6,6,83,"sam","diagnostic","NA","good",35,1,1,1,6.25,0.895777648852084
"R_3gLsI0JtAydgGZJ",6,7,6,6,73,"sam","diagnostic","NA","good",36,1,1,1,6.25,0.728065148493784
"R_1Cd5qbEAOPmsADC",5,6,5,6,74,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.556281302157673
"R_1dnn0bI1VRNJSvy",5,6,5,6,77,"sam","diagnostic","NA","good",37,1,1,1,5.5,0.606595052265162
"R_3k22OtEdcfjnCmL",5,6,5,6,76,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.589823802229333
"R_aWuu6OYnl9yi6Gd",5,6,5,6,75,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.573052552193503
"R_zUsY0b9iRX66cpP",5,6,5,6,77,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.606595052265162
"R_2fpvsLWdexbhnD2",5,6,5,6,78,"sam","diagnostic","NA","good",36,1,2,1,5.5,0.623366302300993
"R_ZqSwPybgZzvlqwN",5,6,5,6,75,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.573052552193503
"R_eXwbNtJxlG1jklz",5,6,5,6,74,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.556281302157673
"R_pQyuzGMmt0WYLQJ",7,6,6,7,84,"sam","diagnostic","NA","good",35,1,1,1,6.5,0.975400597678561
"R_PLfnE6njUv2443n",5,6,5,6,81,"sam","diagnostic","NA","good",36,1,1,3,5.5,0.673680052408482
"R_28IlVNhybRRvReV",5,6,5,6,81,"sam","diagnostic","NA","good",36,1,2,3,5.5,0.673680052408482
"R_erqxYwGrESfEsj7",5,6,5,6,79,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.640137552336822
"R_1gMaj6C3wctmEs6",5,6,5,6,78,"sam","diagnostic","NA","good",35,1,2,1,5.5,0.623366302300993
"R_eyOwlhI9xGemZVf",5,6,5,6,75,"sam","diagnostic","NA","good",35,1,1,1,5.5,0.573052552193503
"R_2uHPPX4n8HFILmt",5,6,5,6,73,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.539510052121843
"R_1puj9BdJg0WMGbN",5,6,5,6,72,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.522738802086013
"R_2PoOL4J7IWd7cqp",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.556281302157673
"R_3kebKrAUtkoi10k",5,6,5,6,80,"sam","diagnostic","NA","good",36,1,1,4,5.5,0.656908802372652
"R_eDksQc05Px1pNhT",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.556281302157673
"R_1pMctMbUC8CfIx4",5,6,5,6,82,"sam","diagnostic","NA","good",36,1,2,3,5.5,0.690451302444312
"R_1Gw9qyXUkUgltas",5,6,5,6,72,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.522738802086013
"R_27s60GHvE1zgueu",5,6,5,6,78,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.623366302300993
"R_2pYrvfBiMXVo3gW",5,6,5,6,75,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.573052552193503
"R_24iVd5T8ojqjcnZ",5,6,5,6,78,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.623366302300993
"R_27ybDX0h4wQDFQc",5,6,5,6,76,"sam","diagnostic","NA","good",36,2,1,1,5.5,0.589823802229333
"R_3fNtodreJGvwvmx",5,6,5,6,76,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.589823802229333
"R_3KMUcDX0YVGL1KZ",6,5,6,5,81,"sam","diagnostic","NA","good",35,1,1,1,5.5,0.673680052408482
"R_1MQJZAmFw4WQQ1l",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.556281302157673
"R_241bJE0UgH85fL0",6,5,6,6,81,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.73653175119913
"R_wUdV71dTewsQclr",6,7,5,6,86,"sam","diagnostic","NA","good",35,1,1,1,6,0.883239700168927
"R_egNYPX9rwSefDrP",5,6,5,6,79,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.640137552336822
"R_TuvEW0qpOZCHPGx",5,6,6,6,80,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.719760501163299
"R_sedr0DI0yQNHmLf",5,6,5,6,75,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.573052552193503
"R_svzWsh85wwACVoZ",5,6,5,6,73,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.539510052121843
"R_300snw2zPUrWiyQ",6,5,6,6,83,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.77007425127079
"R_3hua6eH698LQ1hu",6,5,7,6,83,"sam","diagnostic","NA","good",35,1,1,1,6,0.832925950061437
"R_2zCTepIGKLsaeOy",5,6,5,6,72,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.522738802086013
"R_sGnQQgnS2zvF6rn",5,6,5,6,78,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.623366302300993
"R_VPTyeoE1wgkPBYZ",5,6,5,6,77,"sam","diagnostic","NA","good",35,1,1,1,5.5,0.606595052265162
"R_3ITbjjXJhISOUCn",5,6,5,6,74,"sam","diagnostic","NA","good",36,1,2,1,5.5,0.556281302157673
"R_3m7XBIlFGZM5oVn",5,6,5,6,75,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.573052552193503
"R_Y0sYYOIhfbyAdH3",5,6,5,6,76,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.589823802229333
"R_2Vwm37CftO0vxX6",5,6,5,6,72,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.522738802086013
"R_22zybE62wc0uNTG",5,6,5,6,54,"sam","diagnostic","NA","good",37,1,1,1,5.5,0.220856301441073
"R_3pnYJMaG4UFk4lt",5,6,5,6,78,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.623366302300993
"R_2zP9QLAkfMCRoKe",5,6,5,6,86,"sam","diagnostic","NA","good",35,1,1,1,5.5,0.757536302587632
"R_3kInEhHXhzyHH18",5,6,5,6,76,"sam","diagnostic","NA","good",36,1,1,1,5.5,0.589823802229333
"R_2urmWnQGqVYXI6y",6,6,5,6,84,"sam","diagnostic","NA","good",35,1,1,1,5.75,0.786845501306619
