"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot","att1_fail","att2_fail","att_fail"
"R_2rVjAek39tsNNMw",7,7,7,7,100,"sam","diagnostic","NA","good",18,1,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_2xSgcpQcz6jeXDS",1,5,4,6,83,"sam","diagnostic","NA","good",68,2,1,2,4,0.3260827664675,TRUE,FALSE,FALSE
"R_AjmxKhnyoD89pjH",6,6,4,6,86,"sam","diagnostic","NA","good",38,2,7,2,5.5,0.750003569990553,FALSE,FALSE,FALSE
"R_ZgF1mJXDkwhJIrv",6,6,7,6,85,"sam","diagnostic","NA","good",37,1,7,2,6.25,0.920776770128618,FALSE,FALSE,FALSE
"R_24qKPtLJWeyUqHf",7,7,4,7,100,"sam","diagnostic","NA","good",33,1,7,2,6.25,1.16789997986939,FALSE,FALSE,FALSE
"R_USAM2N1dQuZFDvr",2,3,2,3,53,"sam","diagnostic","NA","good",35,1,1,2,2.5,-0.542659814588936,TRUE,FALSE,FALSE
"R_1rcvlSPkJr2U6iZ",6,6,7,6,89,"sam","diagnostic","NA","good",36,1,7,2,6.25,0.986676292726156,FALSE,FALSE,FALSE
"R_1CfGPWJeokUmyjZ",7,6,7,7,89,"sam","diagnostic","NA","good",38,1,7,2,6.75,1.11150834658446,FALSE,FALSE,FALSE
"R_1K9d5z7VBQRn4Fj",6,6,6,6,85,"sam","diagnostic","NA","good",26,2,7,2,6,0.858360743199468,FALSE,FALSE,FALSE
"R_2YgC8NKGgtv2eTL",7,7,5,7,94,"sam","diagnostic","NA","good",29,2,7,2,6.5,1.13146672290223,FALSE,FALSE,FALSE
"R_1Kpu4N76ELSUNeO",7,7,7,7,83,"sam","diagnostic","NA","good",70,2,7,2,7,1.0750750896173,FALSE,FALSE,FALSE
"R_31pAX34RwhqlCSD",7,6,6,7,100,"sam","diagnostic","NA","good",31,1,7,2,6.5,1.23031600679854,FALSE,FALSE,FALSE
"R_1r6OCOkEDIxw1io",7,7,7,7,100,"sam","diagnostic","NA","good",40,1,1,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_sd0GKQnhjJ6B1DP",7,7,7,7,100,"sam","diagnostic","NA","good",67,2,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_rfqUnHBFkgV9LsR",6,7,5,5,85,"sam","diagnostic","NA","good",21,1,7,5,5.75,0.795944716270318,FALSE,FALSE,FALSE
"R_ULoilhAKkKl9lbX",7,6,6,5,93,"sam","diagnostic","NA","good",48,1,7,5,6,0.990159788394545,FALSE,FALSE,FALSE
"R_12bF4U2EvAOg7gd",6,5,6,5,71,"sam","diagnostic","NA","good",30,2,7,2,5.5,0.502880360249785,FALSE,FALSE,FALSE
"R_pKo9NcPnkCBGWsh",5,5,4,4,63,"sam","diagnostic","NA","good",42,1,7,2,4.5,0.121417207338109,FALSE,FALSE,FALSE
"R_3RxE6RCr7zj8Hht",4,5,4,5,72,"sam","diagnostic","NA","good",29,1,3,5,4.5,0.26969113318257,TRUE,FALSE,FALSE
"R_e4mS3VPrYUAQc0N",7,7,4,7,90,"sam","diagnostic","NA","good",60,2,7,5,6.25,1.00315117337554,FALSE,FALSE,FALSE
"R_RKVzP6d2sY1MIEh",6,5,6,6,88,"sam","diagnostic","NA","good",26,1,7,2,5.75,0.845369358218472,FALSE,FALSE,FALSE
"R_T8em4RcAxoPbyAF",7,7,5,6,80,"sam","diagnostic","NA","good",29,1,7,5,6.25,0.838402366881695,FALSE,FALSE,FALSE
"R_3hnbWJp1KvHxUP0",5,6,5,6,80,"sam","diagnostic","NA","good",33,1,2,2,5.5,0.651154286094246,TRUE,FALSE,FALSE
"R_1Qi8Efm7Z2W0w13",5,6,6,6,81,"sam","diagnostic","NA","good",37,1,1,2,5.75,0.73004519367278,TRUE,FALSE,FALSE
"R_3PsK3tQHxGlwaNY",7,7,6,6,91,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.08204208095408,FALSE,FALSE,FALSE
"R_2TLZ7ndp9EUEfhz",7,7,7,7,95,"sam","diagnostic","NA","good",31,1,7,5,7,1.27277365740991,FALSE,FALSE,FALSE
"R_3MrgJZzoQtdw59b",7,7,7,6,93,"sam","diagnostic","NA","good",38,1,7,2,6.75,1.17740786918199,FALSE,FALSE,FALSE
"R_234c6aRKI4IgaYd",6,6,6,7,92,"sam","diagnostic","NA","good",37,1,7,5,6.25,1.03610093467431,FALSE,FALSE,FALSE
"R_4VlPQUznducJwI1",7,7,6,6,93,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.11499184225284,FALSE,FALSE,FALSE
"R_1j8GM5kwZkLQSYu",6,6,7,7,92,"sam","diagnostic","NA","good",33,1,7,5,6.5,1.09851696160346,FALSE,FALSE,FALSE
"R_21v4YP0lKwQFEdz",6,6,6,7,92,"sam","diagnostic","NA","good",35,1,7,2,6.25,1.03610093467431,FALSE,FALSE,FALSE
"R_1Nk0xlDc9XlrcmK",7,6,5,6,84,"sam","diagnostic","NA","good",38,2,7,5,6,0.841885862550084,FALSE,FALSE,FALSE
"R_1ISZoUat7VRIme4",6,6,6,6,96,"sam","diagnostic","NA","good",35,1,7,2,6,1.0395844303427,FALSE,FALSE,FALSE
"R_WDVtunGNDtOkTap",6,7,6,7,92,"sam","diagnostic","NA","good",37,1,7,2,6.5,1.09851696160346,FALSE,FALSE,FALSE
"R_1pujCbGEbyTF6xi",7,6,5,6,84,"sam","diagnostic","NA","good",37,2,7,5,6,0.841885862550084,FALSE,FALSE,FALSE
"R_26anbsGBiduLg2z",6,7,6,7,91,"sam","diagnostic","NA","good",27,1,7,2,6.5,1.08204208095408,FALSE,FALSE,FALSE
"R_1jUG3RVIyt65fvY",6,5,6,6,89,"sam","diagnostic","NA","good",28,1,7,2,5.75,0.861844238867857,FALSE,FALSE,FALSE
"R_301qQciDC7CFwn2",7,7,7,7,93,"sam","diagnostic","NA","good",25,1,7,2,7,1.23982389611114,FALSE,FALSE,FALSE
"R_3oYKHqHRWsYZMdD",6,7,7,6,91,"sam","diagnostic","NA","good",29,1,7,5,6.5,1.08204208095408,FALSE,FALSE,FALSE
"R_28MsyOE5kyvjZ8X",6,7,6,6,90,"sam","diagnostic","NA","good",28,2,7,2,6.25,1.00315117337554,FALSE,FALSE,FALSE
"R_3HFeJtt6Ee71eVP",6,7,6,7,94,"sam","diagnostic","NA","good",31,2,7,2,6.5,1.13146672290223,FALSE,FALSE,FALSE
"R_1FfzKjPBjC2vv3b",6,7,7,6,87,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.01614255835654,FALSE,FALSE,FALSE
"R_2BtyD0Owumkm7AU",6,7,6,6,94,"sam","diagnostic","NA","good",38,1,7,2,6.25,1.06905069597308,FALSE,FALSE,FALSE
"R_1OPSPqwA0VbhImn",7,7,7,6,92,"sam","diagnostic","NA","good",39,1,7,2,6.75,1.16093298853261,FALSE,FALSE,FALSE
"R_RPjIEzjlfP6v8xr",6,7,7,6,95,"sam","diagnostic","NA","good",39,1,7,2,6.5,1.14794160355161,FALSE,FALSE,FALSE
"R_1gdsKtOUWFg9U8X",6,7,7,7,95,"sam","diagnostic","NA","good",41,1,7,2,6.75,1.21035763048076,FALSE,FALSE,FALSE
"R_wNa5nnMnN1YU0g1",6,6,5,7,80,"sam","diagnostic","NA","good",31,1,7,2,6,0.775986339952545,FALSE,FALSE,FALSE
"R_PRIGea6KK5csK09",7,7,6,6,96,"sam","diagnostic","NA","good",35,1,7,2,6.5,1.164416484201,FALSE,FALSE,FALSE
"R_DvmE9pGelQdwS8F",7,6,7,7,94,"sam","diagnostic","NA","good",35,1,7,2,6.75,1.19388274983138,FALSE,FALSE,FALSE
"R_3prwwN1EXpIMnQt",6,7,7,6,94,"sam","diagnostic","NA","good",33,1,7,2,6.5,1.13146672290223,FALSE,FALSE,FALSE
"R_5oQNbsCJoleXlGp",6,7,6,7,96,"sam","diagnostic","NA","good",32,2,7,5,6.5,1.164416484201,FALSE,FALSE,FALSE
"R_3ilr0CkG1npdDHp",5,7,6,6,91,"sam","diagnostic","NA","good",36,1,7,5,6,0.957210027095776,FALSE,FALSE,FALSE
"R_2zAZH2D3drOjUg7",6,7,6,5,94,"sam","diagnostic","NA","good",38,1,7,2,6,1.00663466904393,FALSE,FALSE,FALSE
"R_1rjP0ieIgyfckRV",7,6,7,7,95,"sam","diagnostic","NA","good",36,1,7,2,6.75,1.21035763048076,FALSE,FALSE,FALSE
"R_TcIhUsfIzBV1AOJ",6,7,7,7,92,"sam","diagnostic","NA","good",32,1,7,5,6.75,1.16093298853261,FALSE,FALSE,FALSE
"R_2vkzMz3dALPY0xb",5,7,6,6,95,"sam","diagnostic","NA","good",31,1,7,2,6,1.02310954969331,FALSE,FALSE,FALSE
"R_12LpwwT1DdQVyKB",7,6,6,7,96,"sam","diagnostic","NA","good",37,1,7,2,6.5,1.164416484201,FALSE,FALSE,FALSE
"R_r6W1y6arAS40ppf",7,6,6,7,94,"sam","diagnostic","NA","good",34,1,7,5,6.5,1.13146672290223,FALSE,FALSE,FALSE
"R_O8t1CLVZ07GQMcV",7,6,7,6,88,"sam","diagnostic","NA","good",31,1,7,2,6.5,1.03261743900592,FALSE,FALSE,FALSE
"R_1q8lZTy2fiprLhh",6,7,7,6,93,"sam","diagnostic","NA","good",35,1,7,2,6.5,1.11499184225284,FALSE,FALSE,FALSE
"R_UL5EQ0D2LAkgZr3",6,7,7,6,86,"sam","diagnostic","NA","good",36,1,7,2,6.5,0.999667677707152,FALSE,FALSE,FALSE
"R_0PXLTxCI6iFoFnX",7,7,6,6,95,"sam","diagnostic","NA","good",38,1,7,2,6.5,1.14794160355161,FALSE,FALSE,FALSE
"R_3JlyJ0PBIlk2LBT",6,7,7,6,92,"sam","diagnostic","NA","good",31,1,7,2,6.5,1.09851696160346,FALSE,FALSE,FALSE
"R_31sgtKucKT62HD4",7,7,6,6,91,"sam","diagnostic","NA","good",29,1,1,5,6.5,1.08204208095408,TRUE,FALSE,FALSE
"R_1EXyeRMlS6eQ9CG",6,7,7,7,94,"sam","diagnostic","NA","good",34,2,7,2,6.75,1.19388274983138,FALSE,FALSE,FALSE
"R_1DOaLxjkYmvECph",7,7,5,6,95,"sam","diagnostic","NA","good",36,2,7,2,6.25,1.08552557662246,FALSE,FALSE,FALSE
"R_xc1B1yQ9FsjWve1",6,7,7,6,92,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.09851696160346,FALSE,FALSE,FALSE
"R_r6XaQHEqe0UIGdj",7,7,6,6,92,"sam","diagnostic","NA","good",29,1,7,2,6.5,1.09851696160346,FALSE,FALSE,FALSE
"R_UDv4NhOFEgwa3hD",6,7,7,6,92,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.09851696160346,FALSE,FALSE,FALSE
"R_2tG31fQ9lx0uM9W",6,7,7,6,86,"sam","diagnostic","NA","good",37,2,7,5,6.5,0.999667677707152,FALSE,FALSE,FALSE
"R_2uTJNj2LMIDLpbk",6,7,6,7,98,"sam","diagnostic","NA","good",36,1,7,2,6.5,1.19736624549977,FALSE,FALSE,FALSE
"R_3Ny9q6HFpA8AFpY",6,7,6,7,99,"sam","diagnostic","NA","good",29,2,7,5,6.5,1.21384112614915,FALSE,FALSE,FALSE
"R_2TZufvGFdrWDcLY",7,7,6,6,91,"sam","diagnostic","NA","good",38,2,7,2,6.5,1.08204208095408,FALSE,FALSE,FALSE
"R_2xxBDarzRFSSTkv",7,6,7,7,84,"sam","diagnostic","NA","good",36,1,7,5,6.75,1.02913394333753,FALSE,FALSE,FALSE
"R_1DtJRnXLavnBUCi",6,6,5,5,83,"sam","diagnostic","NA","good",58,2,7,5,5.5,0.700578928042399,FALSE,FALSE,FALSE
"R_2azZTGaODagUVM0",7,6,7,6,96,"sam","diagnostic","NA","good",39,1,7,2,6.5,1.164416484201,FALSE,FALSE,FALSE
"R_2WB8gKmBsqaUgub",7,7,7,7,98,"sam","diagnostic","NA","good",27,1,7,5,7,1.32219829935807,FALSE,FALSE,FALSE
"R_1mr2oFTwm97NOx4",7,7,7,7,95,"sam","diagnostic","NA","good",29,1,2,5,7,1.27277365740991,TRUE,FALSE,FALSE
"R_UVWrUpa4fZ74ADf",7,7,7,7,93,"sam","diagnostic","NA","good",29,1,7,2,7,1.23982389611114,FALSE,FALSE,FALSE
"R_3Ld0BGu6vvABDk1",7,7,7,7,83,"sam","diagnostic","NA","good",24,2,7,2,7,1.0750750896173,FALSE,FALSE,FALSE
"R_2PzEIPmYomWpUBs",7,7,7,7,95,"sam","diagnostic","NA","good",53,2,3,2,7,1.27277365740991,TRUE,FALSE,FALSE
"R_1N4ciBqBHfjhGta",6,6,6,6,85,"sam","diagnostic","NA","good",27,1,7,2,6,0.858360743199468,FALSE,FALSE,FALSE
"R_3Gwvu9tKwTc0spE",7,7,5,7,100,"sam","diagnostic","NA","good",28,2,7,2,6.5,1.23031600679854,FALSE,FALSE,FALSE
"R_OiKUCkrmIuKy7yp",6,6,6,6,80,"sam","diagnostic","NA","good",26,2,7,2,6,0.775986339952545,FALSE,FALSE,FALSE
"R_2wpHHr5q88SMYow",6,6,6,6,75,"sam","diagnostic","NA","good",28,2,7,2,6,0.693611936705623,FALSE,FALSE,FALSE
"R_3p4J1nrWoSfxUoO",6,6,6,7,85,"sam","diagnostic","NA","good",23,1,7,5,6.25,0.920776770128618,FALSE,FALSE,FALSE
"R_3374ZFcggXl4aA7",5,4,4,6,50,"sam","diagnostic","NA","good",57,2,7,2,4.75,-0.0303402141747408,FALSE,FALSE,FALSE
"R_0liJRb2DtgXS0bn",6,6,6,4,65,"sam","diagnostic","NA","good",34,1,7,5,5.5,0.404031076353477,FALSE,FALSE,FALSE
"R_1hPQBJBoVprcb3U",7,7,7,7,80,"sam","diagnostic","NA","good",43,1,7,2,7,1.02565044766914,FALSE,FALSE,FALSE
"R_12bRSNPEmETbng4",7,6,6,6,89,"sam","diagnostic","NA","good",31,1,7,2,6.25,0.986676292726156,FALSE,FALSE,FALSE
"R_3I4VNmVPaJZ0uHp",6,6,4,5,85,"sam","diagnostic","NA","good",NA,NA,7,NA,5.25,0.671112662412019,FALSE,NA,FALSE
"R_3qqYkysJBU4ur49",6,5,5,6,71,"sam","diagnostic","NA","good",37,2,7,5,5.5,0.502880360249785,FALSE,FALSE,FALSE
"R_1LzhUiO4ZHVNmoj",7,7,7,7,100,"sam","diagnostic","NA","good",18,2,2,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_ewCPaaycFuBjIQ1",6,6,6,6,70,"sam","diagnostic","NA","good",18,2,7,5,6,0.6112375334587,FALSE,FALSE,FALSE
"R_2RV284vGoLSqNgF",7,6,6,6,85,"sam","diagnostic","NA","good",18,2,7,2,6.25,0.920776770128618,FALSE,FALSE,FALSE
"R_eDxfa1hsfvbOGEF",7,7,6,7,80,"sam","diagnostic","NA","good",18,2,7,2,6.75,0.963234420739995,FALSE,FALSE,FALSE
"R_1riwIvoVl9omIB4",7,7,7,7,100,"sam","diagnostic","NA","good",18,2,1,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_3pr0MDDq0yS0kEj",7,7,7,7,100,"sam","diagnostic","NA","good",19,2,2,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_12JWjknKHcn6lhV",7,7,7,7,100,"sam","diagnostic","NA","good",19,3,7,5,7,1.35514806065684,FALSE,FALSE,FALSE
"R_1hSj18pDILG02rH",6,6,5,4,80,"sam","diagnostic","NA","good",18,2,2,2,5.25,0.588738259165096,TRUE,FALSE,FALSE
"R_1JWWkvqGt1pFot6",6,6,6,6,85,"sam","diagnostic","NA","good",19,2,7,5,6,0.858360743199468,FALSE,FALSE,FALSE
"R_XHcuEXzYSZIrSk9",7,7,7,7,95,"sam","diagnostic","NA","good",19,2,7,2,7,1.27277365740991,FALSE,FALSE,FALSE
"R_2bWfnSTCqqS3JD5",6,7,7,7,95,"sam","diagnostic","NA","good",18,2,7,5,6.75,1.21035763048076,FALSE,FALSE,FALSE
"R_22y2ntJDig5r6PE",6,5,5,4,88,"sam","diagnostic","NA","good",11,1,3,2,5,0.658121277431022,TRUE,FALSE,FALSE
"R_2fy2BAML0KbNiGt",7,7,7,7,100,"sam","diagnostic","NA","good",18,2,7,5,7,1.35514806065684,FALSE,FALSE,FALSE
"R_3NVQPyW2XjOrVSr",6,7,7,7,83,"sam","diagnostic","NA","good",20,2,7,2,6.75,1.01265906268815,FALSE,FALSE,FALSE
"R_brRvGQ9JLPxQtvX",6,6,6,6,90,"sam","diagnostic","NA","good",19,2,7,2,6,0.940735146446391,FALSE,FALSE,FALSE
"R_1NwypaqfaMCMptn",7,7,7,7,91,"sam","diagnostic","NA","good",18,1,7,5,7,1.20687413481238,FALSE,FALSE,FALSE
"R_268wPpVYguyNU2c",6,6,7,6,98,"sam","diagnostic","NA","good",18,2,7,2,6.25,1.13495021857062,FALSE,FALSE,FALSE
"R_2uX5QcvtoYpp5lg",7,6,7,7,94,"sam","diagnostic","NA","good",18,2,7,2,6.75,1.19388274983138,FALSE,FALSE,FALSE
"R_3xXViHptfotifjH",6,6,7,7,84,"sam","diagnostic","NA","good",19,2,5,5,6.5,0.966717916408383,TRUE,FALSE,FALSE
"R_2amZ6GZAIfY7wE9",7,7,7,7,100,"sam","diagnostic","NA","good",18,2,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_2aspv7ZTFTpP76l",6,7,7,7,90,"sam","diagnostic","NA","good",18,2,7,2,6.75,1.12798322723384,FALSE,FALSE,FALSE
"R_1gV00WC4XdyINKF",6,5,6,6,90,"sam","diagnostic","NA","good",19,1,2,2,5.75,0.878319119517241,TRUE,FALSE,FALSE
"R_1FxO1IUcz8VFqPe",7,7,7,7,90,"sam","diagnostic","NA","good",18,2,2,5,7,1.19039925416299,TRUE,FALSE,FALSE
"R_1NnrdY1Gi2vf4Py",7,7,7,7,80,"sam","diagnostic","NA","good",18,1,2,2,7,1.02565044766914,TRUE,FALSE,FALSE
"R_3lDkw2H1xFcdUP9",7,7,7,7,100,"sam","diagnostic","NA","good",19,1,2,5,7,1.35514806065684,TRUE,FALSE,FALSE
"R_3fqUfHWkIlloJEp",7,7,7,7,100,"sam","diagnostic","NA","good",19,2,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_b30mg99U8cRD5jX",5,5,5,6,75,"sam","diagnostic","NA","good",19,2,7,2,5.25,0.506363855918173,FALSE,FALSE,FALSE
"R_0dlz9G5MHm3ta4p",6,6,7,7,81,"sam","diagnostic","NA","good",18,2,7,2,6.5,0.91729327446023,FALSE,FALSE,FALSE
"R_3rHyqgnKqImwWyH",7,7,7,7,91,"sam","diagnostic","NA","good",18,2,7,2,7,1.20687413481238,FALSE,FALSE,FALSE
"R_20OmOduxEJT8oGr",7,7,7,7,100,"sam","diagnostic","NA","good",19,5,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_1jDnFQYSdIQvKZ0",5,6,5,6,72,"sam","diagnostic","NA","good",18,1,7,2,5.5,0.519355240899169,FALSE,FALSE,FALSE
"R_2wB9wHGfJGNcWyp",6,7,6,6,90,"sam","diagnostic","NA","good",19,2,4,5,6.25,1.00315117337554,TRUE,FALSE,FALSE
"R_XOoJ9CHKi1d3R2p",6,7,7,6,95,"sam","diagnostic","NA","good",18,1,1,5,6.5,1.14794160355161,TRUE,FALSE,FALSE
"R_PNcHCUZHBW35ZVT",6,6,6,6,83,"sam","diagnostic","NA","good",18,2,7,2,6,0.825410981900699,FALSE,FALSE,FALSE
"R_8iRny2NEt3tjpkJ",7,7,7,7,92,"sam","diagnostic","NA","good",18,2,7,5,7,1.22334901546176,FALSE,FALSE,FALSE
"R_PZCF0VDZ0FMQWAx",7,7,4,4,80,"sam","diagnostic","NA","good",19,2,7,2,5.5,0.651154286094246,FALSE,FALSE,FALSE
"R_2qgDb4CK1oYVHSP",7,7,7,7,100,"sam","diagnostic","NA","good",18,2,1,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_1N55qLw6PPFV3UB",6,6,6,6,80,"sam","diagnostic","NA","good",17,1,7,2,6,0.775986339952545,FALSE,FALSE,FALSE
"R_2pYaVAFStcAkXIG",4,4,4,4,51,"sam","diagnostic","NA","good",18,2,4,5,4,-0.201113414312806,TRUE,FALSE,FALSE
"R_1i4jQl0HrObNUqK",6,6,6,6,90,"sam","diagnostic","NA","good",18,2,7,5,6,0.940735146446391,FALSE,FALSE,FALSE
"R_zev25qDhlP2lNg5",5,6,5,5,85,"sam","diagnostic","NA","good",18,2,7,5,5.25,0.671112662412019,FALSE,FALSE,FALSE
"R_5h8d6mNFaFXFCDL",7,7,7,7,100,"sam","diagnostic","NA","good",23,2,5,5,7,1.35514806065684,TRUE,FALSE,FALSE
"R_CmOJIfqC8ngo8ZX",7,7,6,7,85,"sam","diagnostic","NA","good",19,2,7,2,6.75,1.04560882398692,FALSE,FALSE,FALSE
"R_CkIGbPYslpSqtTb",6,6,7,6,84,"sam","diagnostic","NA","good",18,2,2,2,6.25,0.904301889479234,TRUE,FALSE,FALSE
"R_2uUJtLT0D1Ffjp4",7,6,6,7,94,"sam","diagnostic","NA","good",18,2,7,2,6.5,1.13146672290223,FALSE,FALSE,FALSE
"R_z7hqxqYDraVaPXH",7,7,7,7,100,"sam","diagnostic","NA","good",20,2,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_1Ea3MGN4UCOb1r4",6,6,5,6,86,"sam","diagnostic","NA","good",18,2,7,5,5.75,0.812419596919703,FALSE,FALSE,FALSE
"R_2a8oVgjZuDflgtK",7,7,7,7,100,"sam","diagnostic","NA","good",18,2,7,5,7,1.35514806065684,FALSE,FALSE,FALSE
"R_1MLGlw2tLoStxIG",6,6,6,5,94,"sam","diagnostic","NA","good",19,2,7,5,5.75,0.944218642114779,FALSE,FALSE,FALSE
"R_1H838ReN1iIJuLX",7,7,7,7,100,"sam","diagnostic","NA","good",19,1,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_Z4AVF8QfsbA7Inn",6,6,6,6,75,"sam","diagnostic","NA","good",19,2,7,2,6,0.693611936705623,FALSE,FALSE,FALSE
"R_2Eu8bIu7OGXOrXh",6,7,7,7,87,"robin","non-diagnostic","ND1","good",18,2,5,2,6.75,1.07855858528569,TRUE,FALSE,FALSE
"R_3oHiVUAhJjjBBWY",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,2,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_Q6pTOekCdKipaHn",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,1,4,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_DqSmYOlKiebvyXT",7,7,7,7,100,"robin","non-diagnostic","ND1","good",18,2,1,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_24Nq71EdvzB4dP0",7,7,7,7,100,"robin","non-diagnostic","ND1","good",18,1,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_1DMuPt5tsa6Z3EX",6,7,6,7,92,"robin","non-diagnostic","ND1","good",20,2,7,5,6.5,1.09851696160346,FALSE,FALSE,FALSE
"R_POui6uN5xhUvDA5",6,6,7,7,90,"robin","non-diagnostic","ND1","good",18,1,7,5,6.5,1.06556720030469,FALSE,FALSE,FALSE
"R_3exGAAT0V3f7n71",7,7,7,7,90,"robin","non-diagnostic","ND1","good",20,2,5,5,7,1.19039925416299,TRUE,FALSE,FALSE
"R_Dr5I3eFADMZGIY9",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,2,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_2c2fDSYc9enlJ9h",7,1,1,4,0,"robin","non-diagnostic","ND1","good",18,2,7,2,3.25,-1.22858040821887,FALSE,FALSE,FALSE
"R_eEyIOCpJAItk11f",2,4,4,4,53,"robin","non-diagnostic","ND1","good",18,2,1,5,3.5,-0.292995706872336,TRUE,FALSE,FALSE
"R_xh07PftNvNaLagN",7,7,6,7,95,"robin","non-diagnostic","ND1","good",21,2,2,2,6.75,1.21035763048076,TRUE,FALSE,FALSE
"R_31Sn3vCc8bc4IJY",6,5,5,7,84,"robin","non-diagnostic","ND1","good",22,1,7,2,5.75,0.779469835620934,FALSE,FALSE,FALSE
"R_R8ewbjbGhYEbHkl",7,6,6,6,80,"robin","non-diagnostic","ND1","good",35,2,7,5,6.25,0.838402366881695,FALSE,FALSE,FALSE
"R_3fB6K4QZS0rJO0j",7,7,5,7,100,"robin","non-diagnostic","ND1","good",24,2,7,2,6.5,1.23031600679854,FALSE,FALSE,FALSE
"R_O3WGgMqY7OyueDD",7,7,7,7,96,"robin","non-diagnostic","ND1","good",23,2,7,2,7,1.2892485380593,FALSE,FALSE,FALSE
"R_1qfjwWrTrz7FRDn",6,6,5,7,73,"robin","non-diagnostic","ND1","good",22,2,7,5,6,0.660662175406853,FALSE,FALSE,FALSE
"R_2cpgehBiKBTZRHh",6,7,6,6,79,"robin","non-diagnostic","ND1","good",18,1,7,5,6.25,0.821927486232311,FALSE,FALSE,FALSE
"R_296Z9RoGpfWoRZn",5,5,6,6,80,"robin","non-diagnostic","ND1","good",18,2,7,5,5.5,0.651154286094246,FALSE,FALSE,FALSE
"R_2s5vlfkLwWLB47v",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,1,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_3j11rdd55fShsx5",7,7,7,7,98,"robin","non-diagnostic","ND1","good",18,2,7,5,7,1.32219829935807,FALSE,FALSE,FALSE
"R_2s4q0neLG2ApqgD",5,6,6,6,77,"robin","non-diagnostic","ND1","good",20,1,7,2,5.75,0.664145671075242,FALSE,FALSE,FALSE
"R_svCdvG6K0QpBNsd",4,5,7,5,61,"robin","non-diagnostic","ND1","good",19,1,7,2,5.25,0.275715526826789,FALSE,FALSE,FALSE
"R_YPT4haHvMo2O0Tv",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,1,1,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_1guM6o9XcR1P4LD",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,2,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_1M4mlw4zKNw0g2j",7,7,7,7,95,"robin","non-diagnostic","ND1","good",19,2,6,2,7,1.27277365740991,TRUE,FALSE,FALSE
"R_2tgu0JrOrGF2ha7",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,1,1,2,7,1.35514806065684,TRUE,FALSE,FALSE
"R_3qIKHiY69nzmZJm",7,7,7,7,99,"robin","non-diagnostic","ND1","good",18,2,7,5,7,1.33867318000745,FALSE,FALSE,FALSE
"R_1N1VMVHuenk54sn",7,7,7,7,100,"robin","non-diagnostic","ND1","good",21,1,7,2,7,1.35514806065684,FALSE,FALSE,FALSE
"R_87DFY1pVtUxryJr",7,6,5,6,93,"robin","non-diagnostic","ND1","good",18,2,7,5,6,0.990159788394545,FALSE,FALSE,FALSE
"R_31XH2OY3lere8F6",7,7,7,6,90,"robin","non-diagnostic","ND1","good",NA,NA,NA,2,6.75,1.12798322723384,NA,FALSE,FALSE
"R_3G6DdLrLiDi8MPp",6,6,6,7,90,"robin","non-diagnostic","ND1","good",18,3,7,5,6.25,1.00315117337554,FALSE,FALSE,FALSE
"R_3G8KT8phWopY3vu",5,5,3,6,81,"robin","non-diagnostic","ND1","good",19,2,7,5,4.75,0.480381085956181,FALSE,FALSE,FALSE
"R_3ez68hc04VSAlHr",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,2,1,5,7,1.35514806065684,TRUE,FALSE,FALSE
"R_Qh7n8Aje2A7urvj",7,7,7,7,100,"robin","non-diagnostic","ND1","good",19,2,2,5,7,1.35514806065684,TRUE,FALSE,FALSE
